State/Centre,Grade,Subject,Medium,Textbook Name,Chapter No.,Chapter Name,Chapter Concept Name,Topic Name,Topic Concept Name,Sub-Topic,Keywords,Name,Description,Icon / Image filepath,File Type,File Path,Audience,Content Purpose,Content Duration (in mins),Content Size (in MB),License Type (CC-BY etc),Content Author/Provider Name,Comments
Centre,Class 10,Social Science,English,Understanding Economic Development,1,Development,Development,Public Facilities,Public Facilities,"Human Development Report, Case Study","life expectancy, Human development Index, percapita, average income, expected age ratio, schooling, per capita income",Development_Public Facilities_1,Understanding Economic Development_1_Development_Public Facilities_Introduction to the Topic,https://drive.google.com/a/netscribes.com/file/d/1XzCfYBlPR7mDVGJpdDKBajGVRD4Ngg6m/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=FrrwIrgG_NY,Learner,Explanation Content,2:39,NA,Standard YouTube License,"Pebbles AP & TS Board Syllabus
  _www.youtube.com",
Centre,Class 10,Social Science,English,Understanding Economic Development,1,Development,Development,Public Facilities,Public Facilities,"Human Development Report, Case Study","united Nation Development Programme, Human development index, developing countries, economic output, economic growth, education, nutition, health, employment, Pakistan",Development_Public Facilities_2,Understanding Economic Development_1_Development_Public Facilities_Human Development Report,https://drive.google.com/a/netscribes.com/file/d/1i-eI-rh8q1oNSq7guVU4kY31G3Az1LZe/view?usp=drivesdk,HTML,https://drive.google.com/a/netscribes.com/file/d/1AwaM-yN-nmlZgxeLWPXHbr_Z_3csiKyh/view?usp=drive_web,Instructor,Explanation Content,NA,Less than 1 MB,CC-BY,Poulami Paul_www.wikipedia.org,
Centre,Class 10,Social Science,English,Understanding Economic Development,1,Development,Development,Sustainability of Development,Sustainable Development,NA,"Development Index, GDP, enviroment, service sector, primary sector, secondary sector, agriculture, minning, fishing, optimum level, underground level, electric pump, water problem, silent spring, rachel carson",Development_Sustainability of Development_1,Understanding Economic Development_1_Development_Sustainability of Development_Sustainable development,https://drive.google.com/a/netscribes.com/file/d/1eV_aBGX6qqaOqriAbtno7VQuODvP1zBQ/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=fjFPb_8yKcY,Learner,Explanation Content,8:48,NA,Standard YouTube License,"Pebbles AP & TS Board Syllabus
  _www.youtube.com",
Centre,Class 10,Social Science,English,Understanding Economic Development,1,Development,Development,Sustainability of Development,Sustainable Development,NA,"people, planet, prosperity, real per capita income, economic welfare, natural resource, future Generation, pollution control, non convectional, energy, renewable, Gobar gas, LPG, wind mill, tamil nadu, Rajasthan, solar power, Bio Composting, Mini Hydel Plant",Development_Sustainability of Development_2,Understanding Economic Development_1_Development_Sustainability of Development_Sustainable development,https://drive.google.com/a/netscribes.com/file/d/1w-YrowzNUB-sAHfTLbynlM_ACt0GRjl1/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=CDCa-JIVbEs,Learner,Explanation Content,7:04,NA,Standard YouTube License,"FandC Guaranteed Suksez
  _www.youtube.com",
Centre,Class 10,Social Science,English,Understanding Economic Development,1,Development,Development,Sustainability of Development,Sustainable Development,Example 1: Groundwater in India,"groundwater, irrigation, green revolution, electricity, south, west, central, India, dug well, sugarcane, paddy, plantation, maharashtra, bihar",Development_Sustainability of Development_1,Understanding Economic Development_1_Development_Sustainability of Development_India's groundwater crisis,https://drive.google.com/a/netscribes.com/file/d/1fHAPnpKoOki2vXahtLwzMvOh_QYWkiDr/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=DEcGp-70CzU,Learner,Explanation Content,2:11,NA,Standard YouTube License,Mint_www.youtube.com,
Centre,Class 10,Social Science,English,Understanding Economic Development,1,Development,Development,Sustainability of Development,Sustainable Development,Example 2: Exhaustion of Natural Resources,"Natural Resource, renewable resource, farming, fishing, mining, water",Development_Sustainability of Development_2,Understanding Economic Development_1_Development_Sustainability of Development_Resource Deplection,https://drive.google.com/a/netscribes.com/file/d/1QnVucSZYz_25v4awKJBspFnsLeaUcv1H/view?usp=drivesdk,HTML,https://drive.google.com/a/netscribes.com/file/d/1n4Pv3W6J0ib5kCUL8Qp1oLIwT18h5YrU/view?usp=drive_web,Instructor,Explanation Content,NA,Less than 1 MB,CC-BY,Poulami Paul_www.wikipedia.org,
Centre,Class 10,Social Science,English,Understanding Economic Development,2,Sectors of the Indian Economy,Indian Economy,Sectors of Economic Activities,Economic Activities,NA,"economic activity, Tertiary sector, employment, organised, unorganised sector, public, private sector, natural resource, Primary sector, agricultural sector, cotton, secondary sector, manufacturing, industrial activity, Industrial sector, Adverstising, Doctor, service sector, good and service, Gross Domestic product, Farmer, Trader, manufacture, Intermediate good, employment",Sectors of the Indian Economy_Sectors of Economic Activities_1,Understanding Economic Development_2_Sectors of the Indian Economy_Sectors of Economic Activities_Introduction to the Chapter,https://drive.google.com/a/netscribes.com/file/d/1vRralMHE0sZgQ1GU1lH79dvSJXJPBU70/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=LpaMlD_hA5k,Learner,Explanation Content,5:00,NA,Standard YouTube License,"PuStack
  _www.youtube.com",
Centre,Class 10,Social Science,English,Understanding Economic Development,2,Sectors of the Indian Economy,Indian Economy,Sectors of Economic Activities,Economic Activities,NA,"Primary, Secondary, Tertiary, sector, human service, Economic sector, corn, coal, wood, manufacturing, steel, texile, clothing, banking, developed countries, Subsistence farming, Public sector, Private sector, Voluntary sector, developing countries, industrial revolution",Sectors of the Indian Economy_Sectors of Economic Activities_2,Understanding Economic Development_2_Sectors of the Indian Economy_Sectors of Economic Activities_Economic Sector,https://drive.google.com/a/netscribes.com/file/d/1sI6U32AZrnmjXOMrPw3cRkaW4eem6fQF/view?usp=drivesdk,HTML,https://drive.google.com/a/netscribes.com/file/d/1vcQ_28MaWyvlziJy1zq9nyWPofDDsFJa/view?usp=drive_web,Instructor,Explanation Content,NA,Less than 1 MB,CC-BY,Poulami Paul_www.wikipedia.org,
Centre,Class 10,Social Science,English,Understanding Economic Development,2,Sectors of the Indian Economy,Indian Economy,Sectors of Economic Activities,Economic Activities,NA,"good, service, mobile, food, education, restaurant, product, sold, traded, country, value",Sectors of the Indian Economy_Sectors of Economic Activities_3,Understanding Economic Development_2_Sectors of the Indian Economy_Sectors of Economic Activities_Sectors Of Indian Economy,https://drive.google.com/a/netscribes.com/file/d/1jWnLaQ87k9uabYZc8yHVtvQuoFs2Wi9o/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=D6hIdbv3FTw,Learner,Explanation Content,4:30,NA,Standard YouTube License,"Dronstudy.com
  _www.youtube.com",
Centre,Class 10,Social Science,English,Understanding Economic Development,2,Sectors of the Indian Economy,Indian Economy,Sectors of Economic Activities,Economic Activities,NA,"Indian Economy, Sector, Interdependency, unemployment, primary sector, exploitation, Natural resource, secondary sector, manufacturing, Industrial production, Tertiary sector, Financial service, management consultancy, market, good and service, administrative staff, fertillizer, monetary , banking system, skilled, semi skillled worker, employment avenue, organized sector, medical benefit, insurance, private sector, Hero Honda, Tata, National Rural Employment Guarantee, Right to work",Sectors of the Indian Economy_Sectors of Economic Activities_4,Understanding Economic Development_2_Sectors of the Indian Economy_Sectors of Economic Activities_Various Sector Of Indian Economy,https://drive.google.com/a/netscribes.com/file/d/178baGVEhSquHQFbfGA2j4YdhmwIuNw-H/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=kxACXN64Yb8,Learner,Explanation Content,6:13,NA,Standard YouTube License,Divyam Gupta_www.youtube.com,
Centre,Class 10,Social Science,English,Understanding Economic Development,2,Sectors of the Indian Economy,Indian Economy,Sectors of Economic Activities,Economic Activities,NA,"Indian economy, Classification, economic activity, interdependence, Government, primary, seconday, tertiary sector, organized, unorganized Sector, employee, employer, self employed, Public sector, private sector, railway, government sector, Post Office, policies",Sectors of the Indian Economy_Sectors of Economic Activities_5,Understanding Economic Development_2_Sectors of the Indian Economy_Sectors of Economic Activities_Classification of Various sector,https://drive.google.com/a/netscribes.com/file/d/1xJ_FCDsqLRMcfFx_B4Znd7dSpHDgVo4a/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=DPSdb65rTUM,Learner,Explanation Content,6:12,NA,Standard YouTube License,Learner.in_www.youtube.com,
Centre,Class 10,Social Science,English,Understanding Economic Development,2,Sectors of the Indian Economy,Indian Economy,Comparing the Three Sectors,Comparison of the Three Sectors,NA,"primary, secondary, tertiary, raw material, manufacturing, service, unemployment, national income, allan fisher, Colin clark, Jean Fourastie, developing countries, industrialisation, Quality of life, per capita income",Sectors of the Indian Economy_Comparing the Three Sectors_1,Understanding Economic Development_2_Sectors of the Indian Economy_Comparing the Three Sectors_Comparing the three sector,https://drive.google.com/a/netscribes.com/file/d/1bojum2hqOpbTGjwNDValXi1DI2sZkwxo/view?usp=drivesdk,HTML,https://drive.google.com/a/netscribes.com/file/d/13hGMXqi_O3Jr6PWC2QQn5QekGSLtqqq3/view?usp=drive_web,Instructor,Explanation Content,NA,Less than 1 MB,CC-BY,Poulami Paul_www.wikipedia.org,
Centre,Class 10,Social Science,English,Understanding Economic Development,2,Sectors of the Indian Economy,Indian Economy,Comparing the Three Sectors,Comparison of the Three Sectors,NA,"Primary sector, secondary sector, tertiary sector, service, agricultural sector, cotton cultivation, fishing, mining, yarn, transportation, banking, doctor, teacher",Sectors of the Indian Economy_Comparing the Three Sectors_2,Understanding Economic Development_2_Sectors of the Indian Economy_Comparing the Three Sectors_Introduction to the Topic,https://drive.google.com/a/netscribes.com/file/d/1ueBbyhrjWM1MM3Qyt7PZxY0o-htGUk8s/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=CUn5IjUtRL0,Learner,Explanation Content,3:49,NA,Standard YouTube License,Learner.in_www.youtube.com,
Centre,Class 10,Social Science,English,Understanding Economic Development,2,Sectors of the Indian Economy,Indian Economy,Comparing the Three Sectors,Comparison of the Three Sectors,How do we count the various goods and services and know the total production in each sector?,"Primary sector, Secondary sector, Tertiary sector, good and service, agricultural product, factory product, Shopping Mall, gross domestic product, government support, wage, skill, total wheat production, total value, Total primary sector value, cotton, manufacturing, Final good and service, Gross Domestic product, Economic condition, central government, state government, Union Territories, agriculture sector, trade, transporter, administration, health service, education service, Telegraph service, police station, storage",Sectors of the Indian Economy_Comparing the Three Sectors_1,Understanding Economic Development_2_Sectors of the Indian Economy_Comparing the Three Sectors_Counting the good and service,https://drive.google.com/a/netscribes.com/file/d/1aynafjdvYl6T_7bdFxWNY-YxHfmhF1v-/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=7aUjw5sRzBU,Learner,Explanation Content,5:50,NA,Standard YouTube License,LearnFatafat_www.youtube.com,
Centre,Class 10,Social Science,English,Understanding Economic Development,2,Sectors of the Indian Economy,Indian Economy,Comparing the Three Sectors,Comparison of the Three Sectors,How do we count the various goods and services and know the total production in each sector?,"Primary sector, Secondary sector, Tertiary sector, raw material, manufacturing, industrial sector, medical , finance, banking, valuable good, currency, final product, intermediate product, basic product,",Sectors of the Indian Economy_Comparing the Three Sectors_2,Understanding Economic Development_2_Sectors of the Indian Economy_Comparing the Three Sectors_ Count the various goods and services,https://drive.google.com/a/netscribes.com/file/d/1-4uYYdyWQ8DJvgSjwG1wTrUOGBb3wmaM/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=Lx4Z58Crfns,Learner,Explanation Content,7:24,NA,Standard YouTube License,"Pebbles CBSE Board Syllabus
  _www.youtube.com",
Centre,Class 10,Social Science,English,Understanding Economic Development,2,Sectors of the Indian Economy,Indian Economy,Comparing the Three Sectors,Comparison of the Three Sectors,How do we count the various goods and services and know the total production in each sector?,"Economic activity, count, total production, agricultural sector, employment, tertiary sector, value, final value, double counting, bread biscuit, Intermediate, wheat, packaging, sugar, gross domestic product, total value , good and service, size of economy",Sectors of the Indian Economy_Comparing the Three Sectors_3,Understanding Economic Development_2_Sectors of the Indian Economy_Comparing the Three Sectors_Count the various goods and services,https://drive.google.com/a/netscribes.com/file/d/1MoKR212Epzt5CCRVLnougD4NHd36Z_CR/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=tA4P_YapOxA,Learner,Explanation Content,9:37,NA,Standard YouTube License,Learner.in_www.youtube.com,
Centre,Class 10,Social Science,English,Understanding Economic Development,2,Sectors of the Indian Economy,Indian Economy,Comparing the Three Sectors,Comparison of the Three Sectors,Historical Change in Sectors,"Historical change, country, agricultural sector, employed, GDP, primary sector, economic activity, manufacturing, expansion, secondary sector, ATM, Software industry",Sectors of the Indian Economy_Comparing the Three Sectors_1,Understanding Economic Development_2_Sectors of the Indian Economy_Comparing the Three Sectors_Historical change,https://drive.google.com/a/netscribes.com/file/d/1v8oyYKRYc29G3LixgjXCFuysXn2ppJBt/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=W8a_-QHwTss,Learner,Explanation Content,5:19,NA,Standard YouTube License,Learner.in_www.youtube.com,
